store_id,item_id,wm_yr_wk,sell_price,id,count,wm_yr_wk_str,year,sales,price_change,sales_change,dept_id,cat_id
CA_1,FOODS_1_019,11536,0.98,FOODS_1_019_CA_1,2,11536,2015,18.647058823529413,-9.259259259259267,5494.117647058824,FOODS_1,FOODS
CA_1,FOODS_1_034,11521,5.06,FOODS_1_034_CA_1,5,11521,2015,3.4,-15.100671140939603,-2.857142857142858,FOODS_1,FOODS
CA_1,FOODS_1_038,11526,9.94,FOODS_1_038_CA_1,2,11526,2015,3.4814814814814814,-0.40080160320642433,84.73167044595613,FOODS_1,FOODS
CA_1,FOODS_1_076,11522,5.06,FOODS_1_076_CA_1,3,11522,2015,6.75,-7.4954296160877565,5.319148936170204,FOODS_1,FOODS
CA_1,FOODS_1_079,11522,4.5,FOODS_1_079_CA_1,3,11522,2015,0.5652173913043478,-22.813036020583187,521.7391304347826,FOODS_1,FOODS
CA_1,FOODS_1_084,11523,4.5,FOODS_1_084_CA_1,4,11523,2015,0.6538461538461539,-25.0,128.84615384615387,FOODS_1,FOODS
CA_1,FOODS_1_095,11530,2.85,FOODS_1_095_CA_1,5,11530,2015,1.6153846153846154,-16.666666666666664,269.2307692307692,FOODS_1,FOODS
CA_1,FOODS_1_095,11548,3.13,FOODS_1_095_CA_1,5,11548,2015,1.2,-3.395061728395077,-29.999999999999993,FOODS_1,FOODS
CA_1,FOODS_1_107,11522,4.5,FOODS_1_107_CA_1,3,11522,2015,1.5483870967741935,-25.0,-22.580645161290324,FOODS_1,FOODS
CA_1,FOODS_1_158,11548,1.34,FOODS_1_158_CA_1,3,11548,2015,3.0,-71.36752136752136,-18.644067796610166,FOODS_1,FOODS
CA_1,FOODS_1_174,11535,4.27,FOODS_1_174_CA_1,3,11535,2015,5.5,-19.12878787878789,243.75,FOODS_1,FOODS
CA_1,FOODS_1_187,11525,9.94,FOODS_1_187_CA_1,2,11525,2015,5.821428571428571,-0.40080160320642433,-16.358784893267654,FOODS_1,FOODS
CA_1,FOODS_2_002,11552,2.0,FOODS_2_002_CA_1,2,11552,2015,5.0,-12.280701754385959,-18.49529780564264,FOODS_2,FOODS
