store_id,item_id,wm_yr_wk,sell_price,id,count,wm_yr_wk_str,year,sales,price_change,sales_change,dept_id,cat_id
CA_1,FOODS_1_004,11349,1.5,FOODS_1_004_CA_1,2,11349,2013,135.4,-15.73033707865169,75.84415584415585,FOODS_1,FOODS
CA_1,FOODS_1_009,11303,2.38,FOODS_1_009_CA_1,4,11303,2013,2.565217391304348,-11.19402985074628,-45.03105590062112,FOODS_1,FOODS
CA_1,FOODS_1_009,11325,2.24,FOODS_1_009_CA_1,4,11325,2013,6.666666666666667,-5.88235294117646,159.8870056497175,FOODS_1,FOODS
CA_1,FOODS_1_011,11353,2.23,FOODS_1_011_CA_1,2,11353,2013,6.0,-10.080645161290324,71.89189189189189,FOODS_1,FOODS
CA_1,FOODS_1_017,11303,2.38,FOODS_1_017_CA_1,2,11303,2013,2.0,-11.19402985074628,-53.84615384615385,FOODS_1,FOODS
CA_1,FOODS_1_028,11315,2.48,FOODS_1_028_CA_1,3,11315,2013,15.88888888888889,-16.778523489932883,138.33333333333334,FOODS_1,FOODS
CA_1,FOODS_1_040,11305,1.78,FOODS_1_040_CA_1,2,11305,2013,12.673469387755102,-9.644670050761416,-31.863067807768275,FOODS_1,FOODS
CA_1,FOODS_1_043,11349,1.5,FOODS_1_043_CA_1,2,11349,2013,94.0,-15.73033707865169,49.983718658417416,FOODS_1,FOODS
CA_1,FOODS_1_045,11304,1.78,FOODS_1_045_CA_1,2,11304,2013,17.16,-9.644670050761416,-35.850467289719624,FOODS_1,FOODS
CA_1,FOODS_1_057,11321,2.24,FOODS_1_057_CA_1,3,11321,2013,1.8333333333333333,-16.417910447761187,199.99999999999994,FOODS_1,FOODS
CA_1,FOODS_1_058,11349,1.5,FOODS_1_058_CA_1,2,11349,2013,40.6,-15.73033707865169,44.89439184268027,FOODS_1,FOODS
CA_1,FOODS_1_065,11311,2.88,FOODS_1_065_CA_1,3,11311,2013,6.909090909090909,-12.195121951219512,26.666666666666682,FOODS_1,FOODS
CA_1,FOODS_1_091,11321,2.24,FOODS_1_091_CA_1,3,11321,2013,7.714285714285714,-5.88235294117646,217.64705882352945,FOODS_1,FOODS
CA_1,FOODS_1_094,11311,2.88,FOODS_1_094_CA_1,3,11311,2013,5.88,-12.195121951219512,11.517241379310338,FOODS_1,FOODS
CA_1,FOODS_1_095,11325,3.02,FOODS_1_095_CA_1,4,11325,2013,0.391304347826087,-0.3300330033003229,76.08695652173915,FOODS_1,FOODS
CA_1,FOODS_1_096,11343,5.62,FOODS_1_096_CA_1,4,11343,2013,3.333333333333333,-9.646302250803851,44.927536231884055,FOODS_1,FOODS
CA_1,FOODS_1_098,11325,4.72,FOODS_1_098_CA_1,4,11325,2013,0.2352941176470588,-16.312056737588655,41.176470588235325,FOODS_1,FOODS
CA_1,FOODS_1_098,11341,4.12,FOODS_1_098_CA_1,4,11341,2013,0.3333333333333333,-12.71186440677965,41.66666666666667,FOODS_1,FOODS
CA_1,FOODS_1_106,11311,2.88,FOODS_1_106_CA_1,3,11311,2013,11.045454545454543,-12.195121951219512,-18.456375838926174,FOODS_1,FOODS
CA_1,FOODS_1_110,11349,1.5,FOODS_1_110_CA_1,2,11349,2013,63.6,-15.73033707865169,51.355026711996096,FOODS_1,FOODS
CA_1,FOODS_1_120,11349,1.5,FOODS_1_120_CA_1,2,11349,2013,23.6,-15.73033707865169,34.621653084982555,FOODS_1,FOODS
CA_1,FOODS_1_126,11303,2.38,FOODS_1_126_CA_1,2,11303,2013,0.0588235294117647,-11.19402985074628,-82.35294117647058,FOODS_1,FOODS
CA_1,FOODS_1_129,11342,5.62,FOODS_1_129_CA_1,4,11342,2013,2.6,-9.646302250803851,14.883720930232558,FOODS_1,FOODS
CA_1,FOODS_1_133,11317,1.74,FOODS_1_133_CA_1,3,11317,2013,16.0,-46.296296296296305,50.276243093922666,FOODS_1,FOODS
CA_1,FOODS_1_147,11323,4.84,FOODS_1_147_CA_1,4,11323,2013,3.0,-4.91159135559921,885.7142857142858,FOODS_1,FOODS
CA_1,FOODS_1_147,11325,4.4,FOODS_1_147_CA_1,4,11325,2013,3.0384615384615383,-9.090909090909083,1.2820512820512775,FOODS_1,FOODS
CA_1,FOODS_1_148,11323,4.4,FOODS_1_148_CA_1,3,11323,2013,1.9259259259259256,-13.555992141453821,1376.5432098765436,FOODS_1,FOODS
CA_1,FOODS_1_151,11347,10.98,FOODS_1_151_CA_1,3,11347,2013,1.7142857142857142,-15.408320493066253,-2.0408163265306145,FOODS_1,FOODS
CA_1,FOODS_1_156,11304,2.38,FOODS_1_156_CA_1,2,11304,2013,2.42,-11.19402985074628,-30.85714285714286,FOODS_1,FOODS
CA_1,FOODS_1_171,11324,4.55,FOODS_1_171_CA_1,2,11324,2013,2.2666666666666666,-9.000000000000007,-9.333333333333337,FOODS_1,FOODS
CA_1,FOODS_1_189,11303,2.38,FOODS_1_189_CA_1,2,11303,2013,2.1372549019607843,-11.19402985074628,-41.711229946524064,FOODS_1,FOODS
CA_1,FOODS_1_192,11303,2.38,FOODS_1_192_CA_1,4,11303,2013,3.0,-11.19402985074628,-57.14285714285714,FOODS_1,FOODS
CA_1,FOODS_1_209,11325,2.24,FOODS_1_209_CA_1,3,11325,2013,5.333333333333333,-5.88235294117646,133.91812865497076,FOODS_1,FOODS
CA_1,FOODS_1_210,11349,1.5,FOODS_1_210_CA_1,2,11349,2013,32.6,-15.73033707865169,106.0919540229885,FOODS_1,FOODS
CA_1,FOODS_1_212,11316,4.89,FOODS_1_212_CA_1,3,11316,2013,3.5,-22.133757961783452,1019.9999999999999,FOODS_1,FOODS
